recipe_id,line_no,raw_line,regex_qty,regex_unit,regex_name,ip_name,ip_qty,ip_unit,ip_state,ip_comment,ip_purpose,patch_dry_fresh,ip_patched_name,modifier_text,flag_name,flag_qty,flag_unit,flag_state,review_flags
97,6,1/4 cup Fresh coconut - grated,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
97,7,2 teaspoons Cumin seeds (Jeera),2,teaspoons,Cumin seeds (Jeera),Cumin seeds (Jeera),2,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
97,8,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
97,9,1/2 teaspoon White Urad Dal (Split),1/2,teaspoon,White Urad Dal (Split),White Urad Dal (Split),1/2,teaspoon,,,,,White Urad Dal (Split),,False,False,False,False,
97,10,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
97,11,1 Dry Red Chilli,1,,Dry Red Chilli,Dry Red Chilli,1,,,,,Dry,Dry Red Chilli,,False,False,False,False,
97,12,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
98,1,250 grams small potatoes - half cut,250,grams,small potatoes,potatoes,250,gram,,half cut,,,small potatoes,half cut,False,False,False,True,state
98,2,1/2 cup small onion sambar,1/2,cup,small onion sambar,onion sambar,1/2,cup,,,,,small onion sambar,,False,False,False,False,
98,3,1 tomato - finely chopped,1,,tomato,tomato,1,,finely chopped,,,,tomato,finely chopped,False,False,False,False,
98,4,5 green chillies - sliced,5,,green chillies,green chillies,5,,sliced,,,,green chillies,sliced,False,False,False,False,
98,5,1 inch ginger - chopped,1,inch,ginger,ginger,,,chopped,,,,ginger,chopped,False,True,True,False,qty;unit
98,6,5 pieces garlic - chopped,5,pieces,garlic,garlic,5,pieces,chopped,,,,garlic,chopped,False,False,False,False,
98,7,2 teaspoon coriander Powder,2,teaspoon,coriander Powder,coriander Powder,2,teaspoon,,,,,coriander Powder,,False,False,False,False,
98,8,2 tablespoons red chilli powder,2,tablespoons,red chilli powder,red chilli powder,2,tablespoon,,,,,red chilli powder,,False,False,False,False,
98,9,1/2 teaspoon turmeric,1/2,teaspoon,turmeric,turmeric,1/2,teaspoon,,,,,turmeric,,False,False,False,False,
98,10,1/2 teaspoon garam masala powder,1/2,teaspoon,garam masala powder,garam masala powder,1/2,teaspoon,,,,,garam masala powder,,False,False,False,False,
98,11,2 nuggets curry leaves,2,,nuggets curry leaves,nuggets curry leaves,2,,,,,,nuggets curry leaves,,False,False,False,False,
98,12,1 cup small onion sambar ones,1,cup,small onion sambar ones,onion sambar ones,1,cup,,,,,small onion sambar ones,,False,False,False,False,
98,13,1 cup coconut - grated,1,cup,coconut,coconut,1,cup,grated,,,,coconut,grated,False,False,False,False,
98,14,1/2 teaspoon cumin,1/2,teaspoon,cumin,cumin,1/2,teaspoon,,,,,cumin,,False,False,False,False,
98,15,1 teaspoon whole pepper - ground,1,teaspoon,whole pepper,whole pepper,1,teaspoon,ground,,,,whole pepper,ground,False,False,False,False,
98,16,coconut oil - to cook,,,coconut oil,coconut oil,,,,to cook,,,coconut oil,to cook,False,False,False,True,state
98,17,salt - to taste,,,salt,salt,,,,to taste,,,salt,to taste,False,False,False,True,state
99,1,1 cup Red matta rice - or Basmati Rice,1,cup,Red matta rice,Red matta rice; Basmati Rice,1,cup,,,,,Red matta rice; Basmati Rice,or Basmati Rice,True,False,False,True,name;state
99,2,1-1/2 cups Fresh coconut - grated,1-1/2,cups,Fresh coconut,Fresh coconut,1/2,cup,grated,,,Fresh,Fresh coconut,grated,False,True,False,False,qty
99,3,1/2 teaspoon Salt,1/2,teaspoon,Salt,Salt,1/2,teaspoon,,,,,Salt,,False,False,False,False,
100,1,300 grams Chicken - with bone cut into small pieces,300,grams,Chicken,Chicken,300,gram,with bone cut into small pieces,,,,Chicken,with bone cut into small pieces,False,False,False,False,
100,2,1 inch Cinnamon Stick (Dalchini),1,inch,Cinnamon Stick (Dalchini),Cinnamon Sticks (Dalchini),,,,,,,Cinnamon Sticks (Dalchini),,True,True,True,False,name;qty;unit
100,3,1 tablespoon Whole Black Peppercorns,1,tablespoon,Whole Black Peppercorns,Whole Black Peppercorns,1,tablespoon,,,,,Whole Black Peppercorns,,False,False,False,False,
100,4,1 Carrot (Gajjar) - peeled and cubed,1,,Carrot (Gajjar),Carrot (Gajjar),1,,peeled and cubed,,,,Carrot (Gajjar),peeled and cubed,False,False,False,False,
100,5,100 grams Green beans (French Beans) - chopped small,100,grams,Green beans (French Beans),Green beans,100,gram,chopped,(French Beans),,,Green beans (French Beans),chopped small,False,False,False,False,
100,6,1 Potato (Aloo) - skin peeled and cubed,1,,Potato (Aloo),Potato (Aloo),1,,skin peeled and cubed,,,,Potato (Aloo),skin peeled and cubed,False,False,False,False,
100,7,1 Onion - sliced,1,,Onion,Onion,1,,sliced,,,,Onion,sliced,False,False,False,False,
100,8,1 Green Chilli,1,,Green Chilli,Green Chilli,1,,,,,,Green Chilli,,False,False,False,False,
100,9,4 cloves Garlic - chopped,4,cloves,Garlic,Garlic,4,cloves,chopped,,,,Garlic,chopped,False,False,False,False,
100,10,1 inch Ginger - chopped,1,inch,Ginger,Ginger,,,chopped,,,,Ginger,chopped,False,True,True,False,qty;unit
100,11,10 Cashew nuts - boiled in water and ground to a paste,10,,Cashew nuts,Cashew nuts,10,,boiled in water and ground to a paste,,,,Cashew nuts,boiled in water and ground to a paste,False,False,False,False,
100,12,1/2 teaspoon Turmeric powder (Haldi),1/2,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
100,13,1 teaspoon Black pepper powder,1,teaspoon,Black pepper powder,Black pepper powder,1,teaspoon,,,,,Black pepper powder,,False,False,False,False,
100,14,Coconut Oil - for cooking,,,Coconut Oil,Coconut Oil,,,,,for cooking,,Coconut Oil,for cooking,False,False,False,True,state
100,15,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
100,16,1 Onion - sliced,1,,Onion,Onion,1,,sliced,,,,Onion,sliced,False,False,False,False,
100,17,2 cloves Garlic - chopped,2,cloves,Garlic,Garlic,2,cloves,chopped,,,,Garlic,chopped,False,False,False,False,
100,18,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
100,19,Coconut Oil - for cooking,,,Coconut Oil,Coconut Oil,,,,,for cooking,,Coconut Oil,for cooking,False,False,False,True,state
101,1,250 g potato - cut straight and thick,250,g,potato,potato,250,gram,cut straight and thick,,,,potato,cut straight and thick,False,False,False,False,
101,2,turmeric powder - a pinch,,,turmeric powder,turmeric powder,,,,a pinches,,,turmeric powder,a pinch,False,False,False,True,state
101,3,10 small onions - cut it straight and thin,10,,small onions,onions,10,,cut it straight and thin,,,,small onions,cut it straight and thin,False,False,False,False,
101,4,3 cloves garlic - finely chopped,3,cloves,garlic,garlic,3,cloves,finely chopped,,,,garlic,finely chopped,False,False,False,False,
101,5,1 teaspoon red chilli flax,1,teaspoon,red chilli flax,red chilli flax,1,teaspoon,,,,,red chilli flax,,False,False,False,False,
101,6,salt - 1 sprig curry leaves,,,salt,salt; curry leaves,1,sprig,,,,,salt; curry leaves,1 sprig curry leaves,True,True,True,True,name;qty;unit;state
101,7,as per taste,,,as per taste,,,,,as per taste,,,,,True,False,False,False,name
101,8,Coconut oil - as per use,,,Coconut oil,Coconut oil,,,,as per use,,,Coconut oil,as per use,False,False,False,True,state
101,9,2 tablespoons coconut - cut into pieces,2,tablespoons,coconut,coconut,2,tablespoon,cut into pieces,,,,coconut,cut into pieces,False,False,False,False,
102,1,1 cup Jackfruit Seeds (Kathal) - cleaned and sliced,1,cup,Jackfruit Seeds (Kathal),Jackfruit Seeds (Kathal),1,cup,cleaned and sliced,,,,Jackfruit Seeds (Kathal),cleaned and sliced,False,False,False,False,
102,2,8 Pearl onions (Sambar Onions) - sliced,8,,Pearl onions (Sambar Onions),Pearl onions (Sambar Onions),8,,sliced,,,,Pearl onions (Sambar Onions),sliced,False,False,False,False,
102,3,4 cloves Garlic - chopped finely,4,cloves,Garlic,Garlic,4,cloves,chopped finely,,,,Garlic,chopped finely,False,False,False,False,
102,4,1/2 teaspoon Kashmiri Red Chilli Powder,1/2,teaspoon,Kashmiri Red Chilli Powder,Kashmiri Red Chilli Powder,1/2,teaspoon,,,,,Kashmiri Red Chilli Powder,,False,False,False,False,
102,5,1/4 teaspoon Black pepper powder,1/4,teaspoon,Black pepper powder,Black pepper powder,1/4,teaspoon,,,,,Black pepper powder,,False,False,False,False,
102,6,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
102,7,1/2 cup Fresh coconut - grated,1/2,cup,Fresh coconut,Fresh coconut,1/2,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
102,8,Sunflower Oil - as required,,,Sunflower Oil,Sunflower Oil,,,,as required,,,Sunflower Oil,as required,False,False,False,True,state
102,9,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
102,10,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
103,1,300 grams Raw papaya - skin peeled and cut into medium sized pieces,300,grams,Raw papaya,Raw papaya,300,gram,skin peeled and cut into medium sized pieces,,,,Raw papaya,skin peeled and cut into medium sized pieces,False,False,False,False,
103,2,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
103,3,1 teaspoon White Urad Dal (Split),1,teaspoon,White Urad Dal (Split),White Urad Dal (Split),1,teaspoon,,,,,White Urad Dal (Split),,False,False,False,False,
103,4,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
103,5,1 pinch Asafoetida (hing),1,pinch,Asafoetida (hing),Asafoetida (hing),1,pinch,,,,,Asafoetida (hing),,False,False,False,False,
103,6,1 Green Chilli - chopped,1,,Green Chilli,Green Chilli,1,,chopped,,,,Green Chilli,chopped,False,False,False,False,
103,7,2 tablespoon Fresh coconut - grated,2,tablespoon,Fresh coconut,Fresh coconut,2,tablespoon,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
103,8,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
103,9,Sunflower Oil,,,Sunflower Oil,Sunflower Oil,,,,,,,Sunflower Oil,,False,False,False,False,
104,1,250 grams Ash gourd - cut straight,250,grams,Ash gourd,Ash gourd,250,gram,cut straight,,,,Ash gourd,cut straight,False,False,False,False,
104,2,2 drumsticks - cut straight,2,,drumsticks,drumsticks,2,,cut straight,,,,drumsticks,cut straight,False,False,False,False,
104,3,2 carrots - cut straight,2,,carrots,carrots,2,,cut straight,,,,carrots,cut straight,False,False,False,False,
104,4,10 green beans - cut straight,10,,green beans,green beans,10,,cut straight,,,,green beans,cut straight,False,False,False,False,
104,5,1 raw banana - peel and chop straight,1,,raw banana,raw banana,1,,,peel and chop straight,,,raw banana,peel and chop straight,False,False,False,True,state
104,6,2 potatoes - peel and chop straight,2,,potatoes,potatoes,2,,,peel and chop straight,,,potatoes,peel and chop straight,False,False,False,True,state
104,7,250 grams Yam - peel and chop,250,grams,Yam,Yam,250,gram,,peel and chop,,,Yam,peel and chop,False,False,False,True,state
104,8,1-1 / 2 cup coconut - grated,1-1/2,cup,coconut,coconut,1,,grated,,,,coconut,grated,False,True,True,False,qty;unit
104,9,3 green chillies,3,,green chillies,green chillies,3,,,,,,green chillies,,False,False,False,False,
104,10,1 sprig curry leaves,1,sprig,curry leaves,curry leaves,1,sprig,,,,,curry leaves,,False,False,False,False,
104,11,1 teaspoon cumin seeds,1,teaspoon,cumin seeds,cumin seeds,1,teaspoon,,,,,cumin seeds,,False,False,False,False,
104,12,1 tablespoon coconut oil,1,tablespoon,coconut oil,coconut oil,1,tablespoon,,,,,coconut oil,,False,False,False,False,
104,13,salt - as per taste,,,salt,salt,,,,as per taste,,,salt,as per taste,False,False,False,True,state
105,1,3/4 cup Whole Wheat Flour,3/4,cup,Whole Wheat Flour,Whole Wheat Flour,3/4,cup,,,,,Whole Wheat Flour,,False,False,False,False,
105,2,2 tablespoons Basmati rice - boiled,2,tablespoons,Basmati rice,Basmati rice,2,tablespoon,boiled,,,,Basmati rice,boiled,False,False,False,False,
105,3,1/4 cup Fresh coconut - grated,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
105,4,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
105,5,1 tablespoon Sugar,1,tablespoon,Sugar,Sugar,1,tablespoon,,,,,Sugar,,False,False,False,False,
106,1,400 grams Mutton,400,grams,Mutton,Mutton,400,gram,,,,,Mutton,,False,False,False,False,
106,2,1 teaspoon Cumin powder (Jeera),1,teaspoon,Cumin powder (Jeera),Cumin powder (Jeera),1,teaspoon,,,,,Cumin powder (Jeera),,False,False,False,False,
106,3,1 teaspoon Red Chilli powder,1,teaspoon,Red Chilli powder,Red Chilli powder,1,teaspoon,,,,,Red Chilli powder,,False,False,False,False,
106,4,1 teaspoon Coriander Powder (Dhania),1,teaspoon,Coriander Powder (Dhania),Coriander Powder (Dhania),1,teaspoon,,,,,Coriander Powder (Dhania),,False,False,False,False,
106,5,1/2 teaspoon Turmeric powder (Haldi),1/2,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
106,6,1 teaspoon Salt,1,teaspoon,Salt,Salt,1,teaspoon,,,,,Salt,,False,False,False,False,
106,7,2 teaspoon Lemon juice,2,teaspoon,Lemon juice,Lemon juice,2,teaspoon,,,,,Lemon juice,,False,False,False,False,
106,8,1 Onion - finely chopped,1,,Onion,Onion,1,,finely chopped,,,,Onion,finely chopped,False,False,False,False,
106,9,5 cloves Garlic - finely chopped,5,cloves,Garlic,Garlic,5,cloves,finely chopped,,,,Garlic,finely chopped,False,False,False,False,
106,10,1 inch Ginger - thin slices,1,inch,Ginger,Ginger,,,thin slices,,,,Ginger,thin slices,False,True,True,False,qty;unit
106,11,10 Curry leaves,10,,Curry leaves,Curry leaves,10,,,,,,Curry leaves,,False,False,False,False,
106,12,4 tablespoon Black pepper powder,4,tablespoon,Black pepper powder,Black pepper powder,4,tablespoon,,,,,Black pepper powder,,False,False,False,False,
106,13,2 teaspoon Fresh coconut - (1/2 inch size),2,teaspoon,Fresh coconut,Fresh coconut,2,teaspoon,,,,Fresh,Fresh coconut,(1/2 inch size),False,False,False,True,state
106,14,3/4 teaspoon Salt,3/4,teaspoon,Salt,Salt,3/4,teaspoon,,,,,Salt,,False,False,False,False,
106,15,1/4 cup Water,1/4,cup,Water,Water,1/4,cup,,,,,Water,,False,False,False,False,
106,16,2 tablespoons Coconut Oil,2,tablespoons,Coconut Oil,Coconut Oil,2,tablespoon,,,,,Coconut Oil,,False,False,False,False,
107,1,1 cup Instant Oats (Oatmeal),1,cup,Instant Oats (Oatmeal),Instant Oats (Oatmeal),1,cup,,,,,Instant Oats (Oatmeal),,False,False,False,False,
107,2,1/8 cup Whole Wheat Flour,1/8,cup,Whole Wheat Flour,Whole Wheat Flour,1/8,cup,,,,,Whole Wheat Flour,,False,False,False,False,
107,3,1/8 cup Rice flour,1/8,cup,Rice flour,Rice flour,1/8,cup,,,,,Rice flour,,False,False,False,False,
107,4,3/4 cup Jaggery - powdered,3/4,cup,Jaggery,Jaggery,3/4,cup,powdered,,,,Jaggery,powdered,False,False,False,False,
107,5,1 Ripe Bananas - mashed,1,,Ripe Bananas,Ripe Bananas,1,,mashed,,,,Ripe Bananas,mashed,False,False,False,False,
107,6,1/4 cup Water,1/4,cup,Water,Water,1/4,cup,,,,,Water,,False,False,False,False,
107,7,1/4 teaspoon Baking soda,1/4,teaspoon,Baking soda,Baking soda,1/4,teaspoon,,,,,Baking soda,,False,False,False,False,
107,8,4 tablespoon Ghee,4,tablespoon,Ghee,Ghee,4,tablespoon,,,,,Ghee,,False,False,False,False,
108,1,500 grams Chicken - cleaned and cut into 1 inch cubes,500,grams,Chicken,Chicken,500,gram,cleaned and cut into 1 inch cubes,,,,Chicken,cleaned and cut into 1 inch cubes,False,False,False,False,
108,2,1 teaspoon Garlic - minced,1,teaspoon,Garlic,Garlic,1,teaspoon,minced,,,,Garlic,minced,False,False,False,False,
108,3,1 teaspoon Ginger - minced,1,teaspoon,Ginger,Ginger,1,teaspoon,minced,,,,Ginger,minced,False,False,False,False,
108,4,2 teaspoons Kashmiri Red Chilli Powder,2,teaspoons,Kashmiri Red Chilli Powder,Kashmiri Red Chilli Powder,2,teaspoon,,,,,Kashmiri Red Chilli Powder,,False,False,False,False,
108,5,1/2 teaspoon Turmeric powder (Haldi),1/2,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
108,6,2 tablespoon Vinegar,2,tablespoon,Vinegar,Vinegar,2,tablespoon,,,,,Vinegar,,False,False,False,False,
108,7,1 Green Chilli - slit lengthwise,1,,Green Chilli,Green Chilli,1,,slit lengthwise,,,,Green Chilli,slit lengthwise,False,False,False,False,
108,8,1 tablespoon Meat masala,1,tablespoon,Meat masala,Meat masala,1,tablespoon,,,,,Meat masala,,False,False,False,False,
108,9,3 tablespoons Fresh coconut - grated,3,tablespoons,Fresh coconut,Fresh coconut,3,tablespoon,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
108,10,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
108,11,2 sprig Curry leaves,2,sprig,Curry leaves,Curry leaves,2,sprigs,,,,,Curry leaves,,False,False,False,False,
108,12,3 tablespoons Coconut Oil,3,tablespoons,Coconut Oil,Coconut Oil,3,tablespoon,,,,,Coconut Oil,,False,False,False,False,
108,13,100 ml Water,100,ml,Water,Water,100,milliliter,,,,,Water,,False,False,False,False,
109,1,1 cup Red matta rice,1,cup,Red matta rice,Red matta rice,1,cup,,,,,Red matta rice,,False,False,False,False,
109,2,3-1/2 cups Water,3-1/2,cups,Water,Water,1/2,cup,,,,,Water,,False,True,False,False,qty
109,3,Salt - (if required),,,Salt,Salt,,,,(if required),,,Salt,(if required),False,False,False,True,state
110,1,250 grams Chinese Potato - cut into medium size pieces,250,grams,Chinese Potato,Chinese Potato,250,gram,cut into medium size pieces,,,,Chinese Potato,cut into medium size pieces,False,False,False,False,
110,2,1 pinch Turmeric powder (Haldi),1,pinch,Turmeric powder (Haldi),Turmeric powder (Haldi),1,pinch,,,,,Turmeric powder (Haldi),,False,False,False,False,
110,3,10 Shallots - or 1 large onion,10,,Shallots,Shallots,10,,,or 1 large onion,,,Shallots,or 1 large onion,False,False,False,True,state
110,4,3 cloves Garlic - finely chopped,3,cloves,Garlic,Garlic,3,cloves,finely chopped,,,,Garlic,finely chopped,False,False,False,False,
110,5,1 teaspoon Red Chilli flakes - adjust as per spice tolerance,1,teaspoon,Red Chilli flakes,Red Chilli flakes,1,teaspoon,,adjust as per spice tolerance,,,Red Chilli flakes,adjust as per spice tolerance,False,False,False,True,state
110,6,Salt - as per taste,,,Salt,Salt,,,,as per taste,,,Salt,as per taste,False,False,False,True,state
110,7,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
110,8,Coconut Oil - enough to shallow fry,,,Coconut Oil,Coconut Oil,,,,enough to shallow fry,,,Coconut Oil,enough to shallow fry,False,False,False,True,state
110,9,2 tablespoons Fresh coconut - pieces,2,tablespoons,Fresh coconut,Fresh coconut,1,piece,,,,Fresh,Fresh coconut,pieces,False,True,True,True,qty;unit;state
111,1,1 cup Rice puttu - or wheat puttu,1,cup,Rice puttu,Rice puttu; wheat puttu,1,cup,,,,,Rice puttu; wheat puttu,or wheat puttu,True,False,False,True,name;state
111,2,1 Whole Egg,1,,Whole Egg,Whole Egg,1,,,,,,Whole Egg,,False,False,False,False,
111,3,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
111,4,1/4 teaspoon Mustard seeds,1/4,teaspoon,Mustard seeds,Mustard seeds,1/4,teaspoon,,,,,Mustard seeds,,False,False,False,False,
111,5,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
111,6,1 pinch Turmeric powder (Haldi),1,pinch,Turmeric powder (Haldi),Turmeric powder (Haldi),1,pinch,,,,,Turmeric powder (Haldi),,False,False,False,False,
111,7,2 Green Chilli - slit/cut,2,,Green Chilli,Green Chilli,2,,cut,slit,,,Green Chilli,slit/cut,False,False,False,False,
111,8,1/4 teaspoon Black Urad Dal (Split),1/4,teaspoon,Black Urad Dal (Split),Black Urad Dal (Split),1/4,teaspoon,,,,,Black Urad Dal (Split),,False,False,False,False,
111,9,2 teaspoon Sunflower Oil,2,teaspoon,Sunflower Oil,Sunflower Oil,2,teaspoon,,,,,Sunflower Oil,,False,False,False,False,
111,10,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
112,1,250 grams Horse Gram Dal (Kollu/ Kulith) - Sprouted,250,grams,Horse Gram Dal (Kollu/ Kulith),Horse Grams Dal Kulith,250,gram,Sprouted,Kollu,,,Horse Grams Dal Kulith,Sprouted,True,False,False,False,name
112,2,1/2 cup Fresh coconut - grated,1/2,cup,Fresh coconut,Fresh coconut,1/2,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
112,3,1 Green Chilli,1,,Green Chilli,Green Chilli,1,,,,,,Green Chilli,,False,False,False,False,
112,4,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
